0.09	0	0.999363	0.0356769	0	0	0	-0.0872104	0.991294	0.104303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.035678	0.999331	0	0	0	-0.00495919	-0.0994526	0.993098	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0.00809821	0	0	0	0.996178	0.0862878	-0.0536414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0.419748	-0.00375166	0.108482	1	0	0	0.346163	0.0281251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	-0.12687	-0.105086	-0.00477896	0	1	0	-0.0347291	-0.0217611	4.33681e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.424007	0.11181	0	0	1	0.0301319	-0.348189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.095	0	0.999356	0.0358927	0	0	0	0	0	0	0	0	0	0	-0.0892306	-0.833755	0.546945	0	0	0	0	0	0	0
	0	-0.035894	0.999321	0	0	0	0	0	0	0	0	0	0	-0.00512338	-0.546667	-0.836942	0	0	0	0	0	0	0
	1	0	0.00835608	0	0	0	0	0	0	0	0	0	0	0.995998	-0.0775075	0.0194877	0	0	0	0	0	0	0
	0.364122	0.00340335	-0.0917099	1	0	0	0	0	0	0	0	0	0	0.291722	-0.0264329	0	0	0	0	0	0	0	0
	0.117702	0.0947558	0.00438676	0	1	0	0	0	0	0	0	0	0	0.191273	-0.00915052	0	0	0	0	0	0	0	0
	0	-0.359662	-0.130691	0	0	1	0	0	0	0	0	0	0	0.0271191	0.34888	-2.77556e-17	0	0	0	0	0	0	0
0.095	0	0.999356	0.0358927	0	0	0	-0.0892306	0.992649	0.0876499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.035894	0.999321	0	0	0	-0.00512338	-0.082548	0.99461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0.00835608	0	0	0	0.995998	0.088506	-0.0553923	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0.420272	-0.0037893	0.109009	1	0	0	0.346621	0.0292098	-3.46945e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	-0.121233	-0.105501	-0.0048022	0	1	0	-0.0288247	-0.0219599	2.1684e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.424352	0.106066	0	0	1	0.0309052	-0.348087	-3.46945e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
